timestamp,container,cpu_percent,memory_usage_mb,memory_limit_mb,memory_percent,network_rx_mb,network_tx_mb,block_read_mb,block_write_mb,pids
2026-06-25T18:46:47Z,flash-sale-api,0.2,94.141153,8329.015329,1.13,29.9,41.2,36.1,0.0,6
2026-06-25T18:46:47Z,flash-sale-worker,0.02,67.203236,8329.015329,0.81,30.4,30.6,23.9,0.0,1
2026-06-25T18:46:47Z,flash-sale-postgres,0.08,63.33399,8329.015329,0.76,44.6,40.8,41.7,249.0,15
2026-06-25T18:46:47Z,flash-sale-rabbitmq,0.35,164.521574,8329.015329,1.98,16.1,16.5,55.9,0.262,33
2026-06-25T18:46:47Z,flash-sale-prometheus,0.0,19.398656,8329.015329,0.23,6.01,0.446,75.6,1.13,12
2026-06-25T18:46:54Z,flash-sale-api,0.43,94.141153,8329.015329,1.13,29.9,41.3,36.1,0.0,6
2026-06-25T18:46:54Z,flash-sale-worker,0.0,67.203236,8329.015329,0.81,30.4,30.6,23.9,0.0,1
2026-06-25T18:46:54Z,flash-sale-postgres,6.24,63.344476,8329.015329,0.76,44.6,40.8,41.7,249.0,15
2026-06-25T18:46:54Z,flash-sale-rabbitmq,53.25,231.735296,8329.015329,2.78,16.1,16.5,55.9,0.262,63
2026-06-25T18:46:54Z,flash-sale-prometheus,0.11,19.398656,8329.015329,0.23,6.02,0.446,75.6,1.13,12
2026-06-25T18:47:01Z,flash-sale-api,0.21,94.141153,8329.015329,1.13,29.9,41.3,36.1,0.0,6
2026-06-25T18:47:01Z,flash-sale-worker,0.0,67.203236,8329.015329,0.81,30.4,30.6,23.9,0.0,1
2026-06-25T18:47:01Z,flash-sale-postgres,0.01,63.33399,8329.015329,0.76,44.6,40.8,41.7,249.0,15
2026-06-25T18:47:01Z,flash-sale-rabbitmq,67.67,164.626432,8329.015329,1.98,16.1,16.5,55.9,0.262,33
2026-06-25T18:47:01Z,flash-sale-prometheus,0.0,19.398656,8329.015329,0.23,6.03,0.447,75.6,1.13,12
2026-06-25T18:47:09Z,flash-sale-api,0.22,94.141153,8329.015329,1.13,29.9,41.3,36.1,0.0,6
2026-06-25T18:47:09Z,flash-sale-worker,0.02,67.203236,8329.015329,0.81,30.4,30.6,23.9,0.0,1
2026-06-25T18:47:09Z,flash-sale-postgres,6.26,63.417876,8329.015329,0.76,44.6,40.8,41.7,249.0,15
2026-06-25T18:47:09Z,flash-sale-rabbitmq,0.87,164.416717,8329.015329,1.97,16.1,16.5,55.9,0.262,33
2026-06-25T18:47:09Z,flash-sale-prometheus,0.0,19.398656,8329.015329,0.23,6.04,0.448,75.6,1.13,12
2026-06-25T18:47:15Z,flash-sale-api,0.51,94.141153,8329.015329,1.13,29.9,41.3,36.1,0.0,6
2026-06-25T18:47:15Z,flash-sale-worker,0.0,67.203236,8329.015329,0.81,30.4,30.6,23.9,0.0,1
2026-06-25T18:47:15Z,flash-sale-postgres,0.08,63.33399,8329.015329,0.76,44.6,40.8,41.7,249.0,15
2026-06-25T18:47:15Z,flash-sale-rabbitmq,0.59,164.626432,8329.015329,1.98,16.1,16.5,55.9,0.262,33
2026-06-25T18:47:15Z,flash-sale-prometheus,0.19,19.398656,8329.015329,0.23,6.06,0.449,75.6,1.13,12
2026-06-25T18:47:22Z,flash-sale-api,1.65,94.413783,8329.015329,1.13,29.9,41.3,36.1,0.0,6
2026-06-25T18:47:22Z,flash-sale-worker,0.78,67.203236,8329.015329,0.81,30.5,30.6,23.9,0.0,1
2026-06-25T18:47:22Z,flash-sale-postgres,0.69,63.33399,8329.015329,0.76,44.6,40.8,41.7,250.0,15
2026-06-25T18:47:22Z,flash-sale-rabbitmq,1.28,164.626432,8329.015329,1.98,16.1,16.5,55.9,0.262,33
2026-06-25T18:47:22Z,flash-sale-prometheus,0.0,19.398656,8329.015329,0.23,6.07,0.45,75.6,1.14,12
2026-06-25T18:47:29Z,flash-sale-api,3.23,94.183096,8329.015329,1.13,29.9,41.4,36.1,0.0,6
2026-06-25T18:47:29Z,flash-sale-worker,1.7,67.203236,8329.015329,0.81,30.5,30.6,23.9,0.0,1
2026-06-25T18:47:29Z,flash-sale-postgres,7.22,63.33399,8329.015329,0.76,44.7,40.8,41.7,250.0,15
2026-06-25T18:47:29Z,flash-sale-rabbitmq,2.59,164.207002,8329.015329,1.97,16.1,16.6,55.9,0.262,33
2026-06-25T18:47:29Z,flash-sale-prometheus,0.11,19.398656,8329.015329,0.23,6.09,0.451,75.6,1.14,12
2026-06-25T18:47:36Z,flash-sale-api,2.8,94.183096,8329.015329,1.13,30.0,41.4,36.1,0.0,6
2026-06-25T18:47:36Z,flash-sale-worker,1.71,67.203236,8329.015329,0.81,30.5,30.7,23.9,0.0,1
2026-06-25T18:47:36Z,flash-sale-postgres,1.32,63.33399,8329.015329,0.76,44.7,40.9,41.7,250.0,15
2026-06-25T18:47:36Z,flash-sale-rabbitmq,152.91,164.207002,8329.015329,1.97,16.2,16.6,55.9,0.262,33
2026-06-25T18:47:36Z,flash-sale-prometheus,0.0,19.398656,8329.015329,0.23,6.1,0.451,75.6,1.15,12
2026-06-25T18:47:43Z,flash-sale-api,4.18,94.183096,8329.015329,1.13,30.0,41.5,36.1,0.0,6
2026-06-25T18:47:43Z,flash-sale-worker,2.59,67.203236,8329.015329,0.81,30.6,30.7,23.9,0.0,1
2026-06-25T18:47:43Z,flash-sale-postgres,1.88,63.344476,8329.015329,0.76,44.8,41.0,41.7,251.0,15
2026-06-25T18:47:43Z,flash-sale-rabbitmq,3.45,164.207002,8329.015329,1.97,16.2,16.6,55.9,0.262,33
2026-06-25T18:47:43Z,flash-sale-prometheus,0.0,19.398656,8329.015329,0.23,6.11,0.452,75.6,1.15,12
2026-06-25T18:47:50Z,flash-sale-api,4.42,94.455726,8329.015329,1.13,30.1,41.6,36.1,0.0,6
2026-06-25T18:47:50Z,flash-sale-worker,2.46,67.203236,8329.015329,0.81,30.7,30.8,23.9,0.0,1
2026-06-25T18:47:50Z,flash-sale-postgres,1.83,63.33399,8329.015329,0.76,44.9,41.1,41.7,251.0,15
2026-06-25T18:47:50Z,flash-sale-rabbitmq,2.95,164.311859,8329.015329,1.97,16.2,16.7,55.9,0.262,33
2026-06-25T18:47:50Z,flash-sale-prometheus,0.0,19.398656,8329.015329,0.23,6.12,0.453,75.6,1.15,12
2026-06-25T18:47:57Z,flash-sale-api,5.62,94.204068,8329.015329,1.13,30.2,41.8,36.1,0.0,6
2026-06-25T18:47:57Z,flash-sale-worker,3.36,67.203236,8329.015329,0.81,30.8,30.9,23.9,0.0,1
2026-06-25T18:47:57Z,flash-sale-postgres,2.36,63.33399,8329.015329,0.76,45.1,41.2,41.7,252.0,15
2026-06-25T18:47:57Z,flash-sale-rabbitmq,3.54,164.416717,8329.015329,1.97,16.3,16.7,55.9,0.262,33
2026-06-25T18:47:57Z,flash-sale-prometheus,0.0,19.398656,8329.015329,0.23,6.13,0.453,75.6,1.15,12
2026-06-25T18:48:04Z,flash-sale-api,6.58,94.79127,8329.015329,1.14,30.3,41.9,36.1,0.0,7
2026-06-25T18:48:04Z,flash-sale-worker,4.33,67.203236,8329.015329,0.81,30.8,31.0,23.9,0.0,1
2026-06-25T18:48:04Z,flash-sale-postgres,8.09,63.365448,8329.015329,0.76,45.2,41.3,41.7,253.0,15
2026-06-25T18:48:04Z,flash-sale-rabbitmq,45.48,211.392922,8329.015329,2.54,16.3,16.8,55.9,0.262,63
2026-06-25T18:48:04Z,flash-sale-prometheus,0.71,19.398656,8329.015329,0.23,6.15,0.455,75.6,1.15,12
2026-06-25T18:48:12Z,flash-sale-api,6.59,94.246011,8329.015329,1.13,30.4,42.0,36.1,0.0,7
2026-06-25T18:48:12Z,flash-sale-worker,4.12,67.46538,8329.015329,0.81,31.0,31.1,23.9,0.0,1
2026-06-25T18:48:12Z,flash-sale-postgres,3.48,63.365448,8329.015329,0.76,45.4,41.4,41.7,253.0,15
2026-06-25T18:48:12Z,flash-sale-rabbitmq,103.31,164.311859,8329.015329,1.97,16.4,16.8,55.9,0.262,33
2026-06-25T18:48:12Z,flash-sale-prometheus,0.0,19.398656,8329.015329,0.23,6.16,0.455,75.6,1.16,12
2026-06-25T18:48:19Z,flash-sale-api,8.13,94.277468,8329.015329,1.13,30.5,42.2,36.1,0.0,7
2026-06-25T18:48:19Z,flash-sale-worker,5.5,67.203236,8329.015329,0.81,31.1,31.3,23.9,0.0,1
2026-06-25T18:48:19Z,flash-sale-postgres,3.79,63.365448,8329.015329,0.76,45.6,41.6,41.7,255.0,15
2026-06-25T18:48:19Z,flash-sale-rabbitmq,6.46,164.416717,8329.015329,1.97,16.5,16.9,55.9,0.262,33
2026-06-25T18:48:19Z,flash-sale-prometheus,0.18,19.398656,8329.015329,0.23,6.17,0.456,75.6,1.16,12
2026-06-25T18:48:25Z,flash-sale-api,9.48,94.214554,8329.015329,1.13,30.7,42.4,36.1,0.0,6
2026-06-25T18:48:25Z,flash-sale-worker,5.62,67.203236,8329.015329,0.81,31.3,31.4,23.9,0.0,1
2026-06-25T18:48:25Z,flash-sale-postgres,9.85,63.365448,8329.015329,0.76,45.8,41.8,41.7,256.0,15
2026-06-25T18:48:25Z,flash-sale-rabbitmq,6.65,164.416717,8329.015329,1.97,16.5,17.0,55.9,0.262,33
2026-06-25T18:48:25Z,flash-sale-prometheus,0.27,19.398656,8329.015329,0.23,6.19,0.457,75.6,1.16,12
2026-06-25T18:48:32Z,flash-sale-api,10.85,94.214554,8329.015329,1.13,30.8,42.6,36.1,0.0,6
2026-06-25T18:48:32Z,flash-sale-worker,7.26,67.203236,8329.015329,0.81,31.4,31.6,23.9,0.0,1
