timestamp,container,cpu_percent,memory_usage_mb,memory_limit_mb,memory_percent,network_rx_mb,network_tx_mb,block_read_mb,block_write_mb,pids
2026-06-25T18:52:26Z,flash-sale-api,0.22,94.183096,8329.015329,1.13,31.1,43.4,36.1,0.0,6
2026-06-25T18:52:26Z,flash-sale-worker,0.0,67.203236,8329.015329,0.81,31.7,31.8,23.9,0.0,1
2026-06-25T18:52:26Z,flash-sale-postgres,6.06,63.449334,8329.015329,0.76,46.5,42.4,41.7,260.0,15
2026-06-25T18:52:26Z,flash-sale-rabbitmq,0.34,163.892429,8329.015329,1.97,16.8,17.3,55.9,0.262,33
2026-06-25T18:52:26Z,flash-sale-prometheus,0.09,19.482542,8329.015329,0.23,6.62,0.495,75.6,1.23,12
2026-06-25T18:52:34Z,flash-sale-api,0.23,94.183096,8329.015329,1.13,31.1,43.4,36.1,0.0,6
2026-06-25T18:52:34Z,flash-sale-worker,0.0,67.203236,8329.015329,0.81,31.7,31.8,23.9,0.0,1
2026-06-25T18:52:34Z,flash-sale-postgres,0.0,63.386419,8329.015329,0.76,46.5,42.4,41.7,260.0,15
2026-06-25T18:52:34Z,flash-sale-rabbitmq,0.94,163.892429,8329.015329,1.97,16.8,17.3,55.9,0.262,33
2026-06-25T18:52:34Z,flash-sale-prometheus,0.0,19.482542,8329.015329,0.23,6.63,0.496,75.6,1.23,12
2026-06-25T18:52:41Z,flash-sale-api,0.46,94.183096,8329.015329,1.13,31.1,43.4,36.1,0.0,6
2026-06-25T18:52:41Z,flash-sale-worker,0.0,67.203236,8329.015329,0.81,31.7,31.8,23.9,0.0,1
2026-06-25T18:52:41Z,flash-sale-postgres,6.46,63.375933,8329.015329,0.76,46.5,42.4,41.7,260.0,15
2026-06-25T18:52:41Z,flash-sale-rabbitmq,188.2,164.102144,8329.015329,1.97,16.8,17.3,55.9,0.262,33
2026-06-25T18:52:41Z,flash-sale-prometheus,0.0,19.482542,8329.015329,0.23,6.65,0.497,75.6,1.23,12
2026-06-25T18:52:48Z,flash-sale-api,0.21,94.183096,8329.015329,1.13,31.1,43.4,36.1,0.0,6
2026-06-25T18:52:48Z,flash-sale-worker,0.02,67.203236,8329.015329,0.81,31.7,31.8,23.9,0.0,1
2026-06-25T18:52:48Z,flash-sale-postgres,0.03,63.375933,8329.015329,0.76,46.5,42.4,41.7,260.0,15
2026-06-25T18:52:48Z,flash-sale-rabbitmq,0.35,163.997286,8329.015329,1.97,16.8,17.3,55.9,0.262,33
2026-06-25T18:52:48Z,flash-sale-prometheus,0.0,19.482542,8329.015329,0.23,6.66,0.497,75.6,1.23,12
2026-06-25T18:52:55Z,flash-sale-api,0.24,94.183096,8329.015329,1.13,31.1,43.4,36.1,0.0,6
2026-06-25T18:52:55Z,flash-sale-worker,0.0,67.203236,8329.015329,0.81,31.7,31.8,23.9,0.0,1
2026-06-25T18:52:55Z,flash-sale-postgres,0.01,63.386419,8329.015329,0.76,46.5,42.4,41.7,260.0,15
2026-06-25T18:52:55Z,flash-sale-rabbitmq,0.38,164.102144,8329.015329,1.97,16.8,17.3,55.9,0.262,33
2026-06-25T18:52:55Z,flash-sale-prometheus,0.12,19.482542,8329.015329,0.23,6.68,0.498,75.6,1.24,12
2026-06-25T18:53:02Z,flash-sale-api,5.8,94.214554,8329.015329,1.13,31.2,43.5,36.1,0.0,6
2026-06-25T18:53:02Z,flash-sale-worker,3.49,67.203236,8329.015329,0.81,31.7,31.9,23.9,0.0,1
2026-06-25T18:53:02Z,flash-sale-postgres,8.63,63.386419,8329.015329,0.76,46.6,42.5,41.7,260.0,15
2026-06-25T18:53:02Z,flash-sale-rabbitmq,4.43,163.997286,8329.015329,1.97,16.8,17.3,55.9,0.262,33
2026-06-25T18:53:02Z,flash-sale-prometheus,0.0,19.482542,8329.015329,0.23,6.69,0.499,75.6,1.24,12
2026-06-25T18:53:09Z,flash-sale-api,9.78,94.497669,8329.015329,1.13,31.3,43.6,36.1,0.0,6
2026-06-25T18:53:09Z,flash-sale-worker,5.85,67.203236,8329.015329,0.81,31.8,32.0,23.9,0.0,1
2026-06-25T18:53:09Z,flash-sale-postgres,4.3,63.386419,8329.015329,0.76,46.8,42.6,41.7,261.0,15
2026-06-25T18:53:09Z,flash-sale-rabbitmq,6.62,164.102144,8329.015329,1.97,16.9,17.4,55.9,0.262,33
2026-06-25T18:53:09Z,flash-sale-prometheus,0.13,19.482542,8329.015329,0.23,6.69,0.499,75.6,1.24,12
2026-06-25T18:53:16Z,flash-sale-api,12.61,94.287954,8329.015329,1.13,31.5,43.9,36.1,0.0,7
2026-06-25T18:53:16Z,flash-sale-worker,8.14,67.203236,8329.015329,0.81,32.0,32.2,23.9,0.0,1
2026-06-25T18:53:16Z,flash-sale-postgres,5.6,63.386419,8329.015329,0.76,47.1,42.9,41.7,263.0,15
2026-06-25T18:53:16Z,flash-sale-rabbitmq,161.83,245.261926,8329.015329,2.95,17.0,17.5,55.9,0.262,63
2026-06-25T18:53:16Z,flash-sale-prometheus,0.0,19.482542,8329.015329,0.23,6.71,0.501,75.6,1.24,12
2026-06-25T18:53:23Z,flash-sale-api,15.22,94.29844,8329.015329,1.13,31.7,44.2,36.1,0.0,7
2026-06-25T18:53:23Z,flash-sale-worker,10.67,67.203236,8329.015329,0.81,32.3,32.5,23.9,0.0,1
2026-06-25T18:53:23Z,flash-sale-postgres,7.63,63.386419,8329.015329,0.76,47.5,43.2,41.7,265.0,15
2026-06-25T18:53:23Z,flash-sale-rabbitmq,13.2,164.416717,8329.015329,1.97,17.1,17.6,55.9,0.262,33
2026-06-25T18:53:23Z,flash-sale-prometheus,0.0,19.482542,8329.015329,0.23,6.72,0.501,75.6,1.24,12
2026-06-25T18:53:30Z,flash-sale-api,20.6,94.529126,8329.015329,1.14,32.0,44.7,36.1,0.0,6
2026-06-25T18:53:30Z,flash-sale-worker,12.38,67.46538,8329.015329,0.81,32.6,32.8,23.9,0.0,1
2026-06-25T18:53:30Z,flash-sale-postgres,9.14,63.396905,8329.015329,0.76,48.0,43.7,41.7,267.0,15
2026-06-25T18:53:30Z,flash-sale-rabbitmq,13.32,164.311859,8329.015329,1.97,17.3,17.8,55.9,0.262,33
2026-06-25T18:53:30Z,flash-sale-prometheus,0.12,19.482542,8329.015329,0.23,6.73,0.502,75.6,1.24,12
2026-06-25T18:53:37Z,flash-sale-api,22.55,94.287954,8329.015329,1.13,32.4,45.1,36.1,0.0,6
2026-06-25T18:53:37Z,flash-sale-worker,15.63,67.203236,8329.015329,0.81,33.0,33.2,23.9,0.0,1
2026-06-25T18:53:37Z,flash-sale-postgres,16.93,63.396905,8329.015329,0.76,48.5,44.1,41.7,270.0,15
2026-06-25T18:53:37Z,flash-sale-rabbitmq,17.33,164.521574,8329.015329,1.98,17.5,18.0,55.9,0.262,33
