timestamp,container,cpu_percent,memory_usage_mb,memory_limit_mb,memory_percent,network_rx_mb,network_tx_mb,block_read_mb,block_write_mb,pids
2026-06-25T18:57:37Z,flash-sale-api,0.2,94.193582,8329.015329,1.13,35.7,49.7,36.1,0.0,6
2026-06-25T18:57:37Z,flash-sale-worker,0.02,67.203236,8329.015329,0.81,36.4,36.6,23.9,0.0,1
2026-06-25T18:57:37Z,flash-sale-postgres,0.03,63.438848,8329.015329,0.76,53.8,48.7,41.7,298.0,15
2026-06-25T18:57:37Z,flash-sale-rabbitmq,0.58,164.73129,8329.015329,1.98,19.3,19.8,55.9,0.262,33
2026-06-25T18:57:37Z,flash-sale-prometheus,0.0,19.671286,8329.015329,0.24,7.19,0.539,75.6,1.33,12
2026-06-25T18:57:44Z,flash-sale-api,0.21,94.193582,8329.015329,1.13,35.7,49.7,36.1,0.0,6
2026-06-25T18:57:44Z,flash-sale-worker,0.0,67.203236,8329.015329,0.81,36.4,36.6,23.9,0.0,1
2026-06-25T18:57:44Z,flash-sale-postgres,0.03,63.449334,8329.015329,0.76,53.8,48.7,41.7,298.0,15
2026-06-25T18:57:44Z,flash-sale-rabbitmq,6.89,188.429107,8329.015329,2.26,19.3,19.8,55.9,0.262,38
2026-06-25T18:57:44Z,flash-sale-prometheus,0.06,19.671286,8329.015329,0.24,7.19,0.54,75.6,1.33,12
2026-06-25T18:57:51Z,flash-sale-api,0.51,94.193582,8329.015329,1.13,35.7,49.8,36.1,0.0,6
2026-06-25T18:57:51Z,flash-sale-worker,0.0,67.203236,8329.015329,0.81,36.4,36.6,23.9,0.0,1
2026-06-25T18:57:51Z,flash-sale-postgres,5.89,63.45982,8329.015329,0.76,53.8,48.7,41.7,298.0,15
2026-06-25T18:57:51Z,flash-sale-rabbitmq,151.6,164.626432,8329.015329,1.98,19.3,19.8,55.9,0.262,33
2026-06-25T18:57:51Z,flash-sale-prometheus,0.0,19.671286,8329.015329,0.24,7.21,0.541,75.6,1.33,12
2026-06-25T18:57:58Z,flash-sale-api,0.18,94.193582,8329.015329,1.13,35.7,49.8,36.1,0.0,6
2026-06-25T18:57:58Z,flash-sale-worker,0.0,67.203236,8329.015329,0.81,36.4,36.6,23.9,0.0,1
2026-06-25T18:57:58Z,flash-sale-postgres,0.0,63.449334,8329.015329,0.76,53.8,48.7,41.7,298.0,15
2026-06-25T18:57:58Z,flash-sale-rabbitmq,0.42,164.941005,8329.015329,1.98,19.3,19.8,55.9,0.262,33
2026-06-25T18:57:58Z,flash-sale-prometheus,0.03,19.671286,8329.015329,0.24,7.22,0.542,75.6,1.33,12
2026-06-25T18:58:05Z,flash-sale-api,0.6,94.193582,8329.015329,1.13,35.7,49.8,36.1,0.0,6
2026-06-25T18:58:05Z,flash-sale-worker,0.0,67.203236,8329.015329,0.81,36.4,36.6,23.9,0.0,1
2026-06-25T18:58:05Z,flash-sale-postgres,0.0,63.449334,8329.015329,0.76,53.8,48.7,41.7,298.0,15
2026-06-25T18:58:05Z,flash-sale-rabbitmq,0.55,164.73129,8329.015329,1.98,19.3,19.8,55.9,0.262,33
2026-06-25T18:58:05Z,flash-sale-prometheus,0.06,19.671286,8329.015329,0.24,7.23,0.542,75.6,1.33,12
2026-06-25T18:58:12Z,flash-sale-api,8.99,94.246011,8329.015329,1.13,35.8,49.9,36.1,0.0,6
2026-06-25T18:58:12Z,flash-sale-worker,5.95,67.203236,8329.015329,0.81,36.4,36.6,23.9,0.0,1
2026-06-25T18:58:12Z,flash-sale-postgres,9.96,63.449334,8329.015329,0.76,53.9,48.8,41.7,299.0,15
2026-06-25T18:58:12Z,flash-sale-rabbitmq,5.49,164.626432,8329.015329,1.98,19.3,19.9,55.9,0.262,33
2026-06-25T18:58:12Z,flash-sale-prometheus,0.0,19.671286,8329.015329,0.24,7.25,0.543,75.6,1.34,12
2026-06-25T18:58:19Z,flash-sale-api,17.22,94.571069,8329.015329,1.14,36.0,50.2,36.1,0.0,7
2026-06-25T18:58:19Z,flash-sale-worker,11.77,67.203236,8329.015329,0.81,36.7,36.9,23.9,0.0,1
2026-06-25T18:58:19Z,flash-sale-postgres,8.35,63.480791,8329.015329,0.76,54.3,49.1,41.7,301.0,15
2026-06-25T18:58:19Z,flash-sale-rabbitmq,31.87,208.666624,8329.015329,2.51,19.4,20.0,55.9,0.262,63
2026-06-25T18:58:19Z,flash-sale-prometheus,0.07,19.681772,8329.015329,0.24,7.26,0.544,75.6,1.34,12
2026-06-25T18:58:26Z,flash-sale-api,25.5,94.37184,8329.015329,1.13,36.4,50.7,36.1,0.0,7
2026-06-25T18:58:26Z,flash-sale-worker,17.29,67.46538,8329.015329,0.81,37.1,37.3,23.9,0.0,1
2026-06-25T18:58:26Z,flash-sale-postgres,11.33,63.480791,8329.015329,0.76,54.9,49.6,41.7,303.0,15
