timestamp,container,cpu_percent,memory_usage_mb,memory_limit_mb,memory_percent,network_rx_mb,network_tx_mb,block_read_mb,block_write_mb,pids
2026-06-25T18:25:28Z,flash-sale-api,0.2,93.82658,8329.015329,1.13,15.0,20.4,36.1,0.0,6
2026-06-25T18:25:28Z,flash-sale-worker,0.0,67.203236,8329.015329,0.81,15.2,15.3,23.9,0.0,1
2026-06-25T18:25:28Z,flash-sale-postgres,0.0,63.092818,8329.015329,0.76,21.4,20.4,41.7,125.0,15
2026-06-25T18:25:28Z,flash-sale-rabbitmq,0.37,163.682714,8329.015329,1.97,8.06,8.25,55.9,0.25,33
2026-06-25T18:25:28Z,flash-sale-prometheus,0.0,19.031654,8329.015329,0.23,3.7,0.272,75.4,0.692,12
2026-06-25T18:25:35Z,flash-sale-api,0.45,94.078239,8329.015329,1.13,15.0,20.4,36.1,0.0,6
2026-06-25T18:25:35Z,flash-sale-worker,0.0,67.203236,8329.015329,0.81,15.2,15.3,23.9,0.0,1
2026-06-25T18:25:35Z,flash-sale-postgres,0.04,63.071846,8329.015329,0.76,21.4,20.4,41.7,125.0,15
2026-06-25T18:25:35Z,flash-sale-rabbitmq,0.65,163.892429,8329.015329,1.97,8.06,8.25,55.9,0.25,33
2026-06-25T18:25:35Z,flash-sale-prometheus,0.17,19.031654,8329.015329,0.23,3.71,0.273,75.4,0.7,12
2026-06-25T18:25:42Z,flash-sale-api,0.24,93.82658,8329.015329,1.13,15.0,20.4,36.1,0.0,6
2026-06-25T18:25:42Z,flash-sale-worker,0.01,67.203236,8329.015329,0.81,15.2,15.3,23.9,0.0,1
2026-06-25T18:25:42Z,flash-sale-postgres,5.95,63.061361,8329.015329,0.76,21.4,20.4,41.7,125.0,15
2026-06-25T18:25:42Z,flash-sale-rabbitmq,185.2,245.157069,8329.015329,2.94,8.06,8.26,55.9,0.25,63
2026-06-25T18:25:42Z,flash-sale-prometheus,0.0,19.031654,8329.015329,0.23,3.72,0.274,75.4,0.7,12
2026-06-25T18:25:49Z,flash-sale-api,0.14,93.82658,8329.015329,1.13,15.0,20.5,36.1,0.0,6
2026-06-25T18:25:49Z,flash-sale-worker,0.0,67.203236,8329.015329,0.81,15.2,15.3,23.9,0.0,1
2026-06-25T18:25:49Z,flash-sale-postgres,0.0,63.061361,8329.015329,0.76,21.4,20.4,41.7,125.0,15
