timestamp,container,cpu_percent,memory_usage_mb,memory_limit_mb,memory_percent,network_rx_mb,network_tx_mb,block_read_mb,block_write_mb,pids
2026-06-25T18:33:06Z,flash-sale-api,0.18,93.889495,8329.015329,1.13,16.2,22.8,36.1,0.0,6
2026-06-25T18:33:06Z,flash-sale-worker,0.0,67.203236,8329.015329,0.81,16.4,16.5,23.9,0.0,1
2026-06-25T18:33:06Z,flash-sale-postgres,0.0,63.134761,8329.015329,0.76,23.3,22.0,41.7,135.0,15
2026-06-25T18:33:06Z,flash-sale-rabbitmq,160.89,163.892429,8329.015329,1.97,8.71,9.0,55.9,0.254,33
2026-06-25T18:33:06Z,flash-sale-prometheus,0.0,19.377684,8329.015329,0.23,4.53,0.334,75.4,0.823,12
2026-06-25T18:33:13Z,flash-sale-api,0.19,93.889495,8329.015329,1.13,16.2,22.8,36.1,0.0,6
2026-06-25T18:33:13Z,flash-sale-worker,0.0,67.203236,8329.015329,0.81,16.4,16.5,23.9,0.0,1
2026-06-25T18:33:13Z,flash-sale-postgres,1.32,63.302533,8329.015329,0.76,23.3,22.0,41.7,136.0,15
2026-06-25T18:33:13Z,flash-sale-rabbitmq,0.97,163.682714,8329.015329,1.97,8.71,9.0,55.9,0.254,33
2026-06-25T18:33:13Z,flash-sale-prometheus,0.0,19.377684,8329.015329,0.23,4.53,0.335,75.4,0.823,12
2026-06-25T18:33:20Z,flash-sale-api,0.5,93.899981,8329.015329,1.13,16.2,22.8,36.1,0.0,6
2026-06-25T18:33:20Z,flash-sale-worker,0.0,67.203236,8329.015329,0.81,16.4,16.5,23.9,0.0,1
2026-06-25T18:33:20Z,flash-sale-postgres,0.05,63.124275,8329.015329,0.76,23.3,22.0,41.7,136.0,15
2026-06-25T18:33:20Z,flash-sale-rabbitmq,1.33,164.102144,8329.015329,1.97,8.71,9.0,55.9,0.254,33
2026-06-25T18:33:20Z,flash-sale-prometheus,0.14,19.377684,8329.015329,0.23,4.55,0.336,75.4,0.831,12
2026-06-25T18:33:27Z,flash-sale-api,0.21,93.889495,8329.015329,1.13,16.2,22.8,36.1,0.0,6
2026-06-25T18:33:27Z,flash-sale-worker,0.0,67.203236,8329.015329,0.81,16.4,16.5,23.9,0.0,1
2026-06-25T18:33:27Z,flash-sale-postgres,6.82,63.134761,8329.015329,0.76,23.3,22.0,41.7,136.0,15
2026-06-25T18:33:27Z,flash-sale-rabbitmq,0.32,163.682714,8329.015329,1.97,8.71,9.01,55.9,0.254,33
2026-06-25T18:33:27Z,flash-sale-prometheus,0.0,19.377684,8329.015329,0.23,4.56,0.336,75.4,0.831,12
2026-06-25T18:33:34Z,flash-sale-api,0.19,93.889495,8329.015329,1.13,16.2,22.8,36.1,0.0,6
2026-06-25T18:33:34Z,flash-sale-worker,0.0,67.203236,8329.015329,0.81,16.4,16.5,23.9,0.0,1
2026-06-25T18:33:34Z,flash-sale-postgres,0.04,63.124275,8329.015329,0.76,23.3,22.0,41.7,136.0,15
2026-06-25T18:33:34Z,flash-sale-rabbitmq,0.45,163.892429,8329.015329,1.97,8.71,9.01,55.9,0.254,33
2026-06-25T18:33:34Z,flash-sale-prometheus,0.11,19.377684,8329.015329,0.23,4.57,0.337,75.4,0.831,12
2026-06-25T18:33:41Z,flash-sale-api,4.31,93.910467,8329.015329,1.13,16.3,22.9,36.1,0.0,6
2026-06-25T18:33:41Z,flash-sale-worker,2.75,67.203236,8329.015329,0.81,16.5,16.6,23.9,0.0,1
2026-06-25T18:33:41Z,flash-sale-postgres,1.69,63.124275,8329.015329,0.76,23.4,22.1,41.7,136.0,15
2026-06-25T18:33:41Z,flash-sale-rabbitmq,213.8,163.892429,8329.015329,1.97,8.73,9.04,55.9,0.254,33
2026-06-25T18:33:41Z,flash-sale-prometheus,0.14,19.377684,8329.015329,0.23,4.59,0.338,75.4,0.836,12
2026-06-25T18:33:48Z,flash-sale-api,9.61,93.973381,8329.015329,1.13,16.4,23.1,36.1,0.0,6
2026-06-25T18:33:48Z,flash-sale-worker,5.83,67.213722,8329.015329,0.81,16.6,16.7,23.9,0.0,1
2026-06-25T18:33:48Z,flash-sale-postgres,4.13,63.134761,8329.015329,0.76,23.6,22.2,41.7,137.0,15
2026-06-25T18:33:48Z,flash-sale-rabbitmq,205.12,163.682714,8329.015329,1.97,8.79,9.09,55.9,0.254,33
2026-06-25T18:33:48Z,flash-sale-prometheus,0.05,19.377684,8329.015329,0.23,4.6,0.339,75.4,0.836,12
